longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_k
-117.93,34.01,33.0,1733.0,361.0,1757.0,375.0,4.2266,153.8
-117.94,34.02,27.0,5026.0,955.0,3899.0,930.0,3.871,162.9
-117.95,34.02,19.0,1129.0,258.0,900.0,228.0,3.875,135.6
-117.95,34.02,22.0,1919.0,411.0,1203.0,363.0,4.2578,144.1
-117.92,34.03,35.0,1341.0,233.0,898.0,216.0,4.1118,157.3
-117.92,34.03,32.0,1819.0,375.0,1728.0,375.0,3.975,162.4
-117.92,34.03,35.0,1469.0,306.0,1285.0,308.0,3.9219,159.5
-117.93,34.03,35.0,2160.0,399.0,1694.0,403.0,3.8581,163.1
-117.93,34.03,30.0,2246.0,446.0,1837.0,431.0,4.7917,164.5
-117.93,34.04,23.0,6361.0,1168.0,4580.0,1109.0,4.9342,181
-117.93,34.04,30.0,1336.0,239.0,905.0,253.0,4.8854,178.1
-117.9,34.04,15.0,11989.0,2185.0,6652.0,2081.0,4.5554,278.3
-117.9,34.05,33.0,629.0,76.0,253.0,75.0,7.6286,330.4
-117.91,34.04,15.0,8749.0,1761.0,5278.0,1691.0,4.6324,168.8
-117.92,34.05,36.0,2241.0,419.0,1743.0,448.0,4.6587,161.9
-117.88,34.01,16.0,6756.0,1332.0,4429.0,1299.0,4.7589,178.2
-117.88,34.0,21.0,5459.0,1086.0,3394.0,1087.0,3.6308,192.1
-117.89,34.01,23.0,4535.0,955.0,3881.0,930.0,3.6275,154.1
-117.9,34.01,27.0,1702.0,381.0,2091.0,352.0,3.7917,131.1
-117.9,34.01,27.0,2383.0,472.0,2079.0,494.0,3.9702,141.4
-117.91,34.02,17.0,5973.0,1384.0,4349.0,1229.0,3.2799,199.3
-117.9,34.02,15.0,14058.0,2486.0,8997.0,2497.0,5.0704,226.2
-117.92,34.01,35.0,3055.0,634.0,3738.0,615.0,3.375,127.2
-117.98,34.04,29.0,1468.0,310.0,1390.0,276.0,3.75,190.6
-117.96,34.02,33.0,349.0,124.0,460.0,83.0,2.375,133.3
-117.98,34.03,21.0,797.0,162.0,484.0,166.0,2.625,191.1
-117.9,33.99,18.0,8076.0,1789.0,5325.0,1707.0,3.443,171.9
-117.92,34.0,36.0,116.0,30.0,193.0,35.0,3.8125,136.3
-117.88,34.0,32.0,265.0,51.0,170.0,50.0,3.9375,187.5
-117.89,33.99,22.0,3272.0,618.0,1784.0,591.0,4.0324,211.3
-117.87,33.99,21.0,2837.0,515.0,2031.0,555.0,4.9271,209.7
-118.01,34.05,37.0,682.0,172.0,813.0,173.0,3.8125,138
-117.99,34.04,30.0,4468.0,959.0,4027.0,938.0,3.185,168.3
-118.02,34.04,27.0,5640.0,1001.0,3538.0,978.0,5.065,215.4
-118.0,34.03,25.0,6909.0,1154.0,3912.0,1121.0,5.257,226.1
-117.98,34.02,32.0,2945.0,651.0,2044.0,652.0,3.1979,183.9
-117.98,34.02,33.0,3512.0,632.0,1971.0,598.0,4.4653,193.2
-117.98,34.01,27.0,2643.0,418.0,1344.0,381.0,5.7057,262.1
-117.99,34.0,26.0,2988.0,397.0,1371.0,415.0,6.6988,382.5
-118.02,34.02,21.0,5992.0,986.0,2647.0,969.0,5.2405,302.4
-117.97,34.01,33.0,3530.0,700.0,2959.0,679.0,3.7459,152.9
-117.97,34.01,33.0,2006.0,381.0,1410.0,346.0,3.7083,165.5
-117.97,34.0,28.0,1983.0,375.0,1407.0,367.0,3.8319,179
-117.97,33.99,22.0,5284.0,982.0,2613.0,932.0,4.7332,289.9
-117.98,34.0,22.0,3632.0,538.0,1968.0,566.0,6.019,324.9
-117.98,33.99,26.0,3343.0,455.0,1429.0,457.0,7.0778,334.3
-117.98,33.98,27.0,2275.0,346.0,1039.0,333.0,6.2217,333.5
-117.99,33.98,18.0,8399.0,1144.0,3727.0,1107.0,6.9695,360.4
-117.95,34.0,34.0,2376.0,468.0,1858.0,449.0,4.1328,176.3
-117.96,34.0,33.0,5462.0,952.0,3527.0,914.0,4.4038,186.7
-117.96,34.0,34.0,2777.0,540.0,1954.0,522.0,4.5163,183.8
-117.92,33.98,10.0,16414.0,2919.0,8907.0,2714.0,6.1552,362.5
-117.95,33.98,15.0,16042.0,2602.0,7732.0,2552.0,5.6716,330.4
-117.94,33.99,18.0,6100.0,1018.0,3112.0,982.0,4.9932,284
-117.95,33.99,15.0,3978.0,692.0,2418.0,665.0,5.0142,269.9
-117.95,33.99,24.0,1219.0,177.0,610.0,185.0,6.7978,325
-117.95,33.99,25.0,1075.0,138.0,451.0,132.0,6.8492,332.2
-117.96,33.99,25.0,1348.0,210.0,660.0,200.0,5.2852,297.6
-117.96,33.99,25.0,2799.0,388.0,1348.0,389.0,6.2517,311.1
-117.97,33.99,23.0,3335.0,570.0,1560.0,555.0,5.7268,300.3
-117.96,33.98,25.0,1259.0,184.0,599.0,170.0,5.7407,302.2
-117.88,33.96,16.0,19059.0,3079.0,10988.0,3061.0,5.5469,265.2
-117.89,33.98,5.0,3088.0,711.0,1415.0,641.0,2.5125,184.5
-117.9,33.98,20.0,9893.0,2283.0,7228.0,2159.0,3.253,186.7
-117.9,33.97,23.0,7353.0,1255.0,4014.0,1124.0,5.4155,213.2
-117.75,34.06,52.0,1171.0,318.0,1126.0,276.0,1.9762,105.8
-117.75,34.06,52.0,62.0,9.0,44.0,16.0,0.4999,112.5
-117.74,34.06,4.0,1391.0,506.0,727.0,369.0,1.4722,137.5
-117.75,34.05,27.0,437.0,108.0,469.0,97.0,1.7206,107.5
-117.75,34.05,37.0,378.0,92.0,503.0,103.0,2.1908,94.6
-117.75,34.06,44.0,477.0,135.0,502.0,117.0,2.0156,112.5
-117.75,34.06,52.0,24.0,6.0,46.0,7.0,1.625,67.5
-117.94,34.15,33.0,859.0,144.0,421.0,138.0,4.4821,220.1
-117.95,34.16,17.0,7116.0,1089.0,3538.0,1083.0,6.2654,273.8
-117.94,34.14,33.0,1620.0,283.0,868.0,275.0,5.411,219.4
-117.95,34.14,13.0,3859.0,710.0,2283.0,759.0,4.5594,184.5
-117.95,34.14,33.0,1943.0,440.0,1526.0,353.0,3.038,137.5
-117.96,34.14,27.0,2221.0,542.0,1328.0,523.0,2.5275,151.7
-117.96,34.14,33.0,1994.0,405.0,993.0,403.0,3.766,163.9
-117.96,34.14,9.0,907.0,207.0,619.0,194.0,3.9464,179.6
-117.97,34.14,15.0,3595.0,964.0,1839.0,877.0,2.6014,150.3
-117.97,34.14,33.0,1328.0,348.0,903.0,329.0,3.1094,136
-117.97,34.13,42.0,683.0,127.0,541.0,138.0,3.4375,151.7
-117.98,34.14,24.0,1596.0,388.0,1329.0,352.0,3.0417,148
-117.97,34.13,33.0,2038.0,473.0,1546.0,469.0,3.4777,144.5
-117.98,34.13,37.0,1447.0,309.0,1279.0,290.0,4.0083,142.9
-117.98,34.13,29.0,2110.0,460.0,1890.0,448.0,3.6806,130.5
-117.97,34.15,33.0,2474.0,472.0,1268.0,437.0,6.4576,500.001
-117.97,34.17,35.0,5005.0,848.0,2112.0,813.0,4.9968,295
-118.0,34.16,42.0,1020.0,156.0,398.0,157.0,6.101,311.8
-118.01,34.16,47.0,1745.0,270.0,753.0,275.0,5.532,318.5
-117.99,34.18,38.0,2981.0,432.0,1063.0,437.0,6.5254,365
-117.99,34.16,40.0,3838.0,696.0,1851.0,674.0,4.2407,262
-118.0,34.16,52.0,1354.0,227.0,531.0,206.0,4.8059,270.6
-118.0,34.15,48.0,3436.0,673.0,1540.0,648.0,4.275,256.8
-118.01,34.15,52.0,2234.0,472.0,986.0,439.0,3.9125,265.5
-118.02,34.15,44.0,2419.0,437.0,1045.0,432.0,3.875,280.8
-118.02,34.17,32.0,3868.0,548.0,1558.0,528.0,9.4667,500.001
-118.03,34.16,36.0,1640.0,239.0,693.0,253.0,6.6888,500.001
-118.03,34.15,43.0,1694.0,283.0,674.0,267.0,4.1797,486.8
-118.02,34.15,44.0,2267.0,426.0,980.0,372.0,3.6,307.4
-118.06,34.17,38.0,2726.0,398.0,1059.0,380.0,7.2419,410.4
-118.05,34.17,45.0,2535.0,455.0,1036.0,437.0,5.0482,388.9
-118.04,34.17,52.0,1885.0,401.0,764.0,373.0,4.0385,265.7
-118.04,34.18,37.0,3134.0,532.0,1220.0,508.0,5.2865,455.4
-118.04,34.16,38.0,1594.0,249.0,633.0,247.0,5.9582,350.7
-118.05,34.16,36.0,3908.0,732.0,1688.0,725.0,4.5625,376.8
-118.05,34.16,41.0,3320.0,713.0,1236.0,659.0,3.5694,278.6
-118.06,34.16,46.0,1467.0,298.0,816.0,267.0,3.6705,286.5
-118.06,34.16,34.0,2297.0,419.0,909.0,412.0,4.8214,362.5
-118.07,34.16,35.0,3585.0,671.0,1401.0,623.0,4.125,330
-118.03,34.16,36.0,1401.0,218.0,667.0,225.0,7.1615,484.7
-118.03,34.16,39.0,2731.0,366.0,1034.0,338.0,9.8098,500.001
-118.05,34.15,32.0,5131.0,665.0,1877.0,622.0,8.2004,500.001
-118.06,34.15,37.0,1980.0,226.0,697.0,226.0,15.0001,500.001
-118.05,34.14,39.0,2125.0,295.0,862.0,303.0,8.9728,500.001
-118.06,34.13,40.0,4307.0,918.0,1769.0,845.0,3.6341,391.5
-118.06,34.14,42.0,2461.0,379.0,1179.0,360.0,7.0315,437.3
-118.06,34.14,40.0,2662.0,379.0,1151.0,387.0,8.4889,500.001
-118.03,34.14,44.0,1446.0,250.0,721.0,243.0,4.7308,352.2
-118.04,34.13,22.0,3359.0,643.0,1227.0,588.0,4.645,276.2
-118.04,34.15,34.0,1523.0,311.0,676.0,295.0,3.3621,377.2
-118.04,34.13,35.0,249.0,31.0,268.0,29.0,15.0001,500.001
-118.05,34.13,23.0,3264.0,729.0,1475.0,668.0,3.735,218.3
-118.06,34.13,28.0,12139.0,2873.0,5359.0,2731.0,3.292,227.3
-118.02,34.14,34.0,1077.0,257.0,478.0,199.0,2.6316,252.8
-118.02,34.13,32.0,3308.0,718.0,1803.0,667.0,3.9464,273.6
-118.03,34.14,31.0,4353.0,1117.0,2338.0,1037.0,3.0727,242.6
-118.01,34.13,36.0,1332.0,217.0,648.0,203.0,4.7159,365.9
-118.02,34.13,33.0,2874.0,458.0,1239.0,431.0,5.2329,430.9
-118.02,34.13,34.0,1966.0,319.0,980.0,297.0,7.7307,429
-118.03,34.13,33.0,2352.0,373.0,995.0,359.0,4.9583,445.7
-118.02,34.12,37.0,2250.0,360.0,989.0,329.0,6.1536,366
-118.02,34.11,35.0,2454.0,458.0,1110.0,435.0,3.8029,414.8
-118.02,34.12,36.0,1471.0,246.0,751.0,230.0,5.4555,395.1
-118.02,34.12,38.0,1778.0,288.0,870.0,281.0,6.5784,408.5
-118.03,34.11,34.0,2837.0,460.0,1344.0,458.0,6.5722,437.4
-118.01,34.14,20.0,3350.0,831.0,1816.0,744.0,2.8352,161.7
-118.01,34.14,23.0,3425.0,754.0,2202.0,729.0,3.52,187.3
-118.02,34.14,31.0,6854.0,1578.0,4131.0,1524.0,3.5878,222.8
-117.99,34.15,44.0,2492.0,611.0,1951.0,596.0,3.1304,185.6
-118.0,34.15,43.0,2583.0,633.0,1544.0,617.0,2.5417,178.3
-118.01,34.15,32.0,6597.0,1579.0,3689.0,1459.0,3.2377,184.1
-117.98,34.14,27.0,6341.0,1289.0,2899.0,1192.0,3.6336,235.2
-118.0,34.13,24.0,2584.0,520.0,1869.0,503.0,3.2841,167
-118.0,34.14,31.0,1298.0,431.0,1131.0,425.0,1.0548,178.1
-118.0,34.14,39.0,1302.0,303.0,800.0,291.0,3.2723,166.9
-118.0,34.13,35.0,1005.0,224.0,742.0,221.0,3.5481,158.1
-117.99,34.13,37.0,1568.0,371.0,1618.0,350.0,2.9605,129.4
-117.99,34.12,37.0,1527.0,331.0,1504.0,324.0,3.2857,130.1
-117.99,34.12,35.0,1040.0,231.0,1040.0,242.0,2.5395,139.2
-118.0,34.12,37.0,1340.0,325.0,928.0,333.0,3.9219,175
-118.0,34.12,42.0,870.0,170.0,546.0,164.0,4.625,173.8
-118.01,34.13,38.0,3374.0,671.0,1906.0,640.0,4.0729,212.3
-118.01,34.12,43.0,1185.0,207.0,657.0,198.0,4.5491,214.8
-118.01,34.12,32.0,1937.0,332.0,922.0,340.0,3.94,278.4
-118.01,34.11,32.0,1978.0,536.0,826.0,470.0,2.5114,212.2
-118.01,34.11,43.0,1858.0,345.0,1054.0,329.0,3.5625,211.6
-118.01,34.11,36.0,1722.0,320.0,794.0,322.0,4.2132,212.2
-118.02,34.1,36.0,1928.0,361.0,1008.0,368.0,4.733,233.7
-118.02,34.1,36.0,452.0,80.0,248.0,83.0,1.9688,226
-118.02,34.11,39.0,1504.0,280.0,718.0,261.0,4.625,219
-118.03,34.1,38.0,2301.0,416.0,1079.0,398.0,4.4236,233.6
-118.03,34.1,30.0,2773.0,634.0,1376.0,540.0,2.7857,201.7
-118.03,34.1,31.0,2647.0,539.0,1473.0,520.0,3.94,223.9
-118.03,34.1,32.0,2668.0,609.0,1512.0,541.0,2.9422,233.1
-118.03,34.11,38.0,2076.0,361.0,988.0,332.0,5.9175,416.9
-118.04,34.11,44.0,773.0,120.0,405.0,121.0,5.0,447.1
-118.04,34.11,37.0,1275.0,177.0,598.0,174.0,7.1885,500.001
-118.05,34.11,42.0,3677.0,627.0,1779.0,622.0,5.1509,426.5
-118.04,34.13,39.0,2485.0,382.0,1072.0,342.0,6.0878,430.2
-118.04,34.12,39.0,2522.0,380.0,1113.0,357.0,5.2249,445.2
-118.04,34.12,44.0,2007.0,288.0,921.0,307.0,6.5989,500.001
-118.04,34.12,30.0,2170.0,318.0,984.0,309.0,5.6916,500.001
-118.05,34.12,20.0,5218.0,959.0,2302.0,850.0,3.55,476.7
-118.06,34.12,25.0,3891.0,848.0,1848.0,759.0,3.6639,248.1
-118.06,34.12,34.0,2941.0,558.0,1660.0,576.0,4.5667,271.5
-118.06,34.12,35.0,2053.0,369.0,1044.0,375.0,4.1875,275.4
-118.05,34.11,48.0,1410.0,304.0,677.0,274.0,3.2596,272.4
-118.06,34.11,36.0,2178.0,485.0,914.0,412.0,2.7656,239.5
-118.06,34.11,39.0,2603.0,547.0,1196.0,487.0,3.0854,248.7
-118.04,34.1,39.0,2302.0,412.0,1590.0,406.0,4.8017,273.8
-118.05,34.1,36.0,1606.0,318.0,889.0,294.0,4.7931,272.6
-118.06,34.1,38.0,3229.0,636.0,1599.0,609.0,3.8646,257.1
-118.06,34.1,42.0,1576.0,313.0,697.0,282.0,4.3523,283.6
-118.06,34.1,43.0,1833.0,355.0,786.0,334.0,3.5761,256.7
-118.06,34.1,38.0,2438.0,442.0,1308.0,461.0,3.6995,260.1
-118.04,34.1,38.0,2317.0,451.0,1155.0,426.0,4.1488,235.3
-118.04,34.09,34.0,2597.0,461.0,1542.0,470.0,4.6211,248.9
-118.05,34.1,30.0,2143.0,427.0,1107.0,416.0,4.2321,252.2
-118.05,34.1,42.0,2065.0,404.0,1313.0,402.0,4.0179,274.3
-118.06,34.09,38.0,2036.0,388.0,1096.0,371.0,4.0625,262.5
-118.06,34.1,38.0,1960.0,330.0,874.0,308.0,4.8594,265.9
-118.06,34.09,36.0,1239.0,238.0,717.0,237.0,3.244,258.1
-118.06,34.09,40.0,1975.0,389.0,1116.0,378.0,4.2898,251.6
-118.07,34.09,40.0,1745.0,370.0,1293.0,357.0,2.5474,198.1
-118.07,34.09,35.0,1224.0,267.0,887.0,276.0,4.0987,202.4
-118.08,34.09,33.0,2557.0,578.0,1715.0,530.0,2.9196,208.8
-118.08,34.09,34.0,1823.0,457.0,1485.0,401.0,3.7222,207.2
-118.08,34.09,32.0,3214.0,718.0,2316.0,751.0,3.7066,206.8
-118.04,34.09,34.0,2001.0,388.0,1461.0,397.0,3.8304,183
-118.04,34.08,35.0,1148.0,258.0,975.0,253.0,4.037,173.3
-118.04,34.09,32.0,1339.0,334.0,817.0,349.0,2.8333,186
-118.05,34.09,23.0,602.0,135.0,409.0,123.0,3.5268,146.4
-118.02,34.09,32.0,1747.0,399.0,1199.0,402.0,3.4286,191.8
-118.02,34.08,29.0,2741.0,667.0,2449.0,677.0,3.6944,175.2
-118.02,34.09,24.0,2080.0,514.0,1976.0,478.0,2.6917,170
-118.03,34.09,29.0,1219.0,338.0,1152.0,323.0,2.8029,180.9
-118.03,34.08,32.0,1780.0,484.0,1732.0,454.0,2.4464,169.6
-118.0,34.1,34.0,2249.0,460.0,1544.0,441.0,3.4005,176.3
-118.01,34.09,29.0,3402.0,747.0,2331.0,690.0,3.6094,179.2
-118.01,34.1,27.0,2424.0,542.0,1713.0,557.0,3.8085,181.4
-118.01,34.1,35.0,2120.0,412.0,1375.0,405.0,3.4609,166.3
-118.0,34.08,29.0,2003.0,401.0,1520.0,364.0,3.994,195.3
-118.01,34.08,30.0,2281.0,522.0,1969.0,500.0,3.6531,166.3
-118.02,34.08,28.0,2769.0,631.0,2452.0,581.0,2.6071,175.9
-118.01,34.08,35.0,1852.0,358.0,1414.0,347.0,4.275,173.6
-118.01,34.09,32.0,1613.0,361.0,1283.0,404.0,3.1944,181.7
-118.0,34.08,23.0,1627.0,318.0,1279.0,289.0,4.6467,185.1
-118.02,34.08,31.0,2402.0,632.0,2830.0,603.0,2.3333,164.2
-118.03,34.08,37.0,775.0,179.0,726.0,183.0,3.25,159.2
-118.03,34.08,42.0,1597.0,373.0,1311.0,352.0,2.9688,162.8
-118.04,34.07,52.0,177.0,59.0,269.0,75.0,2.3611,131.3
-118.05,34.08,34.0,572.0,154.0,752.0,182.0,2.0433,138.8
-118.05,34.08,25.0,4909.0,1422.0,4983.0,1293.0,2.7254,143.5
-118.05,34.08,30.0,1572.0,427.0,1857.0,428.0,2.4914,159.2
-118.06,34.08,37.0,778.0,205.0,850.0,198.0,2.5119,180.5
-118.06,34.08,34.0,1197.0,260.0,942.0,245.0,3.4202,189.1
-118.06,34.08,42.0,1988.0,402.0,1239.0,402.0,3.2569,201.5
-118.07,34.08,38.0,2462.0,553.0,1843.0,538.0,3.2312,211.9
-118.07,34.07,19.0,1554.0,393.0,1427.0,370.0,3.125,207.1
-118.07,34.08,37.0,1210.0,252.0,733.0,243.0,2.806,214.6
-118.05,34.07,32.0,4492.0,1075.0,4119.0,1035.0,3.2373,183.1
-118.06,34.07,30.0,2308.0,674.0,3034.0,691.0,2.3929,184.4
-118.03,34.07,37.0,1091.0,269.0,905.0,242.0,3.1042,152
-118.03,34.06,36.0,1018.0,305.0,1307.0,292.0,2.1453,162.1
-118.04,34.07,39.0,1382.0,315.0,1090.0,308.0,3.8125,174
-118.04,34.07,39.0,2451.0,649.0,2536.0,648.0,2.3098,173.1
-118.01,34.07,22.0,6311.0,1572.0,6666.0,1456.0,2.9334,182.6
-118.01,34.06,26.0,557.0,153.0,455.0,196.0,2.7721,155.4
-118.01,34.07,24.0,5684.0,1485.0,6626.0,1481.0,2.2559,166.8
-118.02,34.07,21.0,3245.0,959.0,3528.0,887.0,2.3236,156.3
-118.03,34.06,31.0,1513.0,389.0,1396.0,364.0,2.4706,170.6
-118.03,34.06,24.0,2343.0,834.0,3537.0,824.0,2.1094,135.2
-118.03,34.06,27.0,2510.0,783.0,3481.0,726.0,2.4875,157.8
-118.04,34.06,31.0,957.0,295.0,1300.0,287.0,2.1383,153.4
-118.04,34.06,30.0,2019.0,551.0,2481.0,484.0,3.1875,154.2
-118.04,34.06,39.0,1258.0,245.0,988.0,228.0,3.2132,176.1
-118.05,34.06,32.0,2286.0,654.0,2991.0,655.0,2.1781,174.5
-118.05,34.06,45.0,531.0,164.0,722.0,166.0,2.1406,162.5
-118.05,34.06,25.0,1022.0,291.0,1570.0,297.0,3.023,142
-118.06,34.06,28.0,2127.0,625.0,3160.0,620.0,2.5763,173.9
-118.06,34.06,28.0,1778.0,605.0,2184.0,574.0,1.9189,165.9
-118.07,34.07,31.0,1370.0,284.0,1062.0,277.0,3.5156,199.3
-118.08,34.07,32.0,4089.0,975.0,3775.0,955.0,3.29,205.5
-118.07,34.06,34.0,2873.0,718.0,2758.0,699.0,2.5985,168.6
-118.04,34.05,32.0,1252.0,273.0,1337.0,263.0,2.6579,156.8
-118.05,34.05,36.0,1084.0,202.0,920.0,199.0,3.7279,162.2
-118.06,34.04,28.0,1516.0,363.0,1011.0,344.0,2.6288,160.3
-118.03,34.06,24.0,2469.0,731.0,3818.0,712.0,2.5445,151.4
-118.04,34.05,34.0,1058.0,230.0,1043.0,229.0,3.0536,137.5
-118.04,34.04,35.0,1734.0,363.0,1527.0,344.0,3.0,160.6
-118.04,34.04,32.0,1619.0,323.0,1492.0,342.0,3.5,165.1
-118.06,34.03,36.0,21.0,7.0,21.0,9.0,2.375,175
-118.02,34.06,26.0,2929.0,970.0,3792.0,817.0,2.2577,173.8
-118.02,34.05,34.0,1610.0,513.0,2050.0,508.0,2.5562,156.3
-118.03,34.05,36.0,1359.0,317.0,1557.0,370.0,2.7955,157.5
-118.03,34.05,36.0,1345.0,331.0,1511.0,309.0,3.5129,142.3
-118.01,34.05,31.0,1135.0,355.0,1717.0,368.0,2.1602,161.7
-118.02,34.05,28.0,991.0,255.0,1145.0,265.0,2.3611,167
-118.02,34.05,33.0,2464.0,627.0,2932.0,568.0,3.0625,165.8
-118.02,34.04,28.0,6175.0,1449.0,5041.0,1408.0,2.8821,158.1
-118.09,34.18,34.0,3113.0,409.0,1139.0,418.0,10.2289,500.001
-118.07,34.17,34.0,4062.0,597.0,1525.0,566.0,7.8588,454.8
-118.07,34.17,36.0,2415.0,394.0,1215.0,413.0,5.5418,326.1
-118.07,34.17,35.0,2142.0,373.0,986.0,374.0,5.7051,326
-118.1,34.18,39.0,2321.0,336.0,880.0,339.0,7.7108,450
-118.11,34.19,50.0,1430.0,186.0,620.0,201.0,9.532,483.3
-118.12,34.19,52.0,2405.0,299.0,970.0,319.0,8.7835,444.1
-118.11,34.2,36.0,4915.0,725.0,1897.0,700.0,6.827,359.4
-118.13,34.2,46.0,2676.0,427.0,1022.0,395.0,6.4288,295.5
-118.13,34.19,48.0,2539.0,425.0,930.0,364.0,4.7269,303.9
-118.13,34.21,36.0,1449.0,235.0,621.0,210.0,6.1824,274.1
-118.13,34.2,45.0,1213.0,206.0,529.0,231.0,5.6629,234
-118.13,34.2,46.0,1271.0,236.0,573.0,210.0,4.9312,240.2
-118.13,34.19,43.0,1621.0,365.0,1015.0,329.0,2.92,242.2
-118.14,34.19,45.0,3595.0,619.0,1686.0,607.0,4.73,201
-118.14,34.2,39.0,2569.0,426.0,1282.0,432.0,5.0953,207.4
-118.15,34.2,37.0,1997.0,361.0,1037.0,363.0,3.7932,210.3
-118.15,34.2,52.0,1786.0,306.0,1018.0,322.0,4.1518,182.1
-118.15,34.2,46.0,1505.0,261.0,857.0,269.0,4.5,184.2
-118.15,34.21,34.0,2765.0,515.0,1422.0,438.0,5.4727,238.9
-118.15,34.19,48.0,1854.0,360.0,1126.0,382.0,3.2216,161.6
-118.15,34.19,47.0,1717.0,314.0,868.0,295.0,3.6094,160.7
-118.16,34.19,40.0,1840.0,358.0,1218.0,347.0,4.25,177.9
-118.16,34.2,43.0,1810.0,343.0,988.0,307.0,3.8203,176
-118.18,34.22,40.0,1983.0,298.0,853.0,271.0,5.9845,241.7
-118.19,34.22,32.0,10626.0,1504.0,4353.0,1482.0,9.8413,500.001
-118.21,34.22,37.0,2260.0,322.0,941.0,303.0,8.3695,500.001
-118.18,34.2,44.0,1473.0,250.0,668.0,239.0,8.72,415.9
-118.19,34.2,41.0,2031.0,294.0,859.0,302.0,7.419,483.7
-118.19,34.21,41.0,1602.0,228.0,680.0,225.0,6.553,500.001
-118.2,34.21,40.0,1477.0,228.0,609.0,224.0,7.8375,500.001
-118.2,34.21,42.0,1493.0,237.0,665.0,224.0,6.7571,443.9
-118.21,34.21,41.0,1676.0,263.0,757.0,255.0,4.7734,450.8
-118.22,34.23,34.0,3296.0,483.0,1268.0,478.0,8.4802,500.001
-118.21,34.22,39.0,3008.0,386.0,1240.0,370.0,9.2463,500.001
-118.22,34.22,39.0,2686.0,417.0,1094.0,402.0,7.0059,500.001
-118.23,34.22,37.0,1376.0,237.0,618.0,226.0,5.9771,431.8
-118.21,34.2,35.0,3646.0,552.0,1409.0,534.0,6.3794,500.001
-118.2,34.2,44.0,2890.0,438.0,1219.0,429.0,6.987,500.001
-118.19,34.19,34.0,2061.0,260.0,825.0,254.0,15.0001,500.001
-118.2,34.19,38.0,2176.0,266.0,798.0,243.0,15.0001,500.001
-118.18,34.17,43.0,4269.0,591.0,1467.0,582.0,9.0702,500.001
-118.18,34.16,34.0,5012.0,746.0,1699.0,715.0,9.4987,500.001
-118.15,34.18,46.0,2230.0,488.0,1985.0,456.0,2.2328,142.1
-118.15,34.17,46.0,2553.0,558.0,1740.0,492.0,2.0278,127.5
-118.16,34.18,44.0,1870.0,389.0,1345.0,391.0,1.8932,136.1
-118.16,34.18,48.0,568.0,145.0,559.0,135.0,2.4135,135.7
-118.16,34.17,52.0,1193.0,228.0,703.0,221.0,3.1741,163.8
-118.17,34.18,44.0,1401.0,246.0,607.0,271.0,2.8472,218.8
-118.15,34.18,42.0,1521.0,320.0,1118.0,311.0,3.3125,154.9
-118.16,34.19,42.0,2076.0,462.0,1641.0,436.0,2.2326,149.2
-118.16,34.19,44.0,2195.0,449.0,1377.0,417.0,3.5887,153.5
-118.17,34.18,38.0,1280.0,231.0,828.0,237.0,4.375,166.7
-118.17,34.19,45.0,1790.0,316.0,1035.0,312.0,4.0985,173.1
-118.13,34.19,42.0,2203.0,412.0,1012.0,377.0,4.0714,234
-118.14,34.18,47.0,3457.0,622.0,1700.0,579.0,3.5164,226.5
-118.14,34.19,49.0,1678.0,277.0,737.0,287.0,3.7222,237
-118.15,34.19,38.0,1750.0,411.0,1398.0,409.0,2.3967,163.1
-118.1,34.18,47.0,2168.0,352.0,902.0,361.0,5.894,300.9
-118.11,34.18,52.0,3571.0,510.0,1434.0,490.0,5.9009,376
-118.12,34.18,44.0,2357.0,342.0,891.0,337.0,6.3467,352.7
-118.13,34.18,52.0,3094.0,519.0,1309.0,488.0,6.4223,310.9
-118.1,34.17,46.0,1774.0,315.0,753.0,330.0,4.7241,279.6
-118.1,34.17,48.0,1111.0,229.0,421.0,202.0,3.2813,268.1
-118.11,34.17,50.0,3374.0,598.0,1484.0,569.0,4.99,261.6
-118.11,34.17,46.0,2837.0,592.0,1453.0,549.0,3.1115,234.6
-118.12,34.18,47.0,2344.0,513.0,1537.0,481.0,3.4777,230.6
-118.13,34.18,52.0,1464.0,211.0,603.0,226.0,5.8309,309.1
-118.12,34.17,37.0,2705.0,676.0,1551.0,608.0,2.2692,225
-118.12,34.17,52.0,1835.0,330.0,777.0,317.0,3.7159,315.4
-118.13,34.17,52.0,1784.0,368.0,966.0,345.0,3.6094,261.5
-118.14,34.18,52.0,1700.0,317.0,996.0,329.0,3.9688,175
-118.14,34.17,52.0,2667.0,486.0,1681.0,504.0,4.0524,173.1
-118.14,34.17,42.0,2757.0,713.0,2112.0,653.0,2.7148,166.8
-118.14,34.18,50.0,1493.0,326.0,1000.0,323.0,3.3068,154.4
-118.14,34.17,40.0,1054.0,251.0,1056.0,276.0,2.3,146.7
-118.15,34.18,45.0,2612.0,664.0,3117.0,584.0,2.3029,148.8
-118.15,34.16,18.0,1711.0,383.0,1474.0,415.0,1.2891,181.3
-118.15,34.16,38.0,2471.0,529.0,1661.0,441.0,2.2765,146.6
-118.16,34.16,44.0,1284.0,278.0,925.0,261.0,1.7321,178.4
-118.16,34.17,46.0,1508.0,261.0,674.0,255.0,3.5909,155.4
-118.16,34.16,43.0,1276.0,226.0,545.0,209.0,4.1518,230.7
